exercicio;numero_patrimonio;descricao_bem;codigo_area_carga;valor_atual;situacao_bem
2026;198292;Condicionador de ar split;1301;1.606,98;ATIVO
2026;624623;Monitor LED 24 polegadas;1101;1.091,62;ATIVO
2026;153850;Monitor LED 24 polegadas;1501;1.146,97;ATIVO
2026;256032;Estação de trabalho;9001;4.482,13;ATIVO
2026;00815191;Mesa de escritório em L;9002;719,79;ATIVO
2026;422051;Estação de trabalho;9002;4.314,84;ATIVO
2026;368680;Estação de trabalho;9002;2.652,32;ATIVO
2026;726899;Notebook;1301;3.205,68;ATIVO
2026;731045;Mesa de escritório em L;1201;1.274,08;ATIVO
2026;847828;Cadeira giratória com braços;1501;345,67;ATIVO
2026;217970;Monitor LED 24 polegadas;1502;1.207,33;Ativo
2026;616608;Scanner de mesa;1101;1.710,43;ATIVO
2026;784503;Notebook;1302;4.511,60;ATIVO
2026;233956;Monitor LED 24 polegadas;1202;596,36;ATIVO
2026;216103;Cadeira giratória com braços;9001;718,56;ATIVO
2026;380584;Cadeira giratória com braços;1501;669,10;ATIVO
2026;588037;Notebook;9001;5.368,83;Ativo
2026;681885;Monitor LED 24 polegadas;1201;929.10;ATIVO
2026;605709;Longarina 3 lugares;1701;929,74;ATIVO
2026;429.578;Impressora multifuncional;1205;3.212,75;ATIVO
2026;732618;Nobreak 1500VA;1202;600,77;Ativo
2026;251594;Mesa de escritório em L;1101;1.035,11;ATIVO
2026;275595;Gaveteiro volante;1401;372,88;ATIVO
2026;826403;Estação de trabalho;9002;4.287,27;ATIVO
2026;199247;Gaveteiro volante;1201;393,79;ATIVO
2026;945371;Monitor LED 24 polegadas;1202;1.038,55;Ativo
2026;982391;Condicionador de ar split;1202;2.157,96;ATIVO
2026;819147;Notebook;1701;5.031,11;ATIVO
2026;00797150;Monitor LED 24 polegadas;9001;1.140,00;ATIVO
2026;759318;Monitor LED 24 polegadas;1301;1.063,83;ATIVO
2026;603321;Impressora multifuncional;9001;3.305,08;ATIVO
2026;467515;Longarina 3 lugares;9002;1.011,64;ATIVO
2026;915.783;Cadeira giratória com braços;9002;430,92;ATIVO
2026;459231;Estação de trabalho;1501;4.027,38;ATIVO
2026;00583057;Notebook;9001;5700.17;ATIVO
2026;569479;Notebook;9001;2.941,17;ATIVO
2026;977622;Cadeira giratória com braços;1701;316,28;ATIVO
2026;661395;Gaveteiro volante;1201;457.46;Ativo
2026;662622;Mesa de escritório em L;1501;1.043,31;ATIVO
2026;131659;Cadeira giratória com braços;1102;662,61;Ativo
2026;815607;Gaveteiro volante;1301;578,60;ATIVO
2026;613196;Cadeira giratória com braços;1502;251,37;ATIVO
2026;371972;Armário de aço 2 portas;1401;824,94;ATIVO
2026;446025;Cadeira giratória com braços;1301;747,14;ATIVO
2026;282905;Mesa de escritório em L;1502;1.312,50;ATIVO
2026;864228;Mesa de escritório em L;1701;598,94;ATIVO
2026;967312;Armário de aço 2 portas;1301;1.558,29;ATIVO
2026;991155;Armário de aço 2 portas;1601;626,63;ATIVO
2026;645367;Gaveteiro volante;1502;298,76;ATIVO
2026;618435;Cadeira giratória com braços;1301;266,09;ATIVO
2026;224695;Mesa de escritório em L;9002;1.015,98;ATIVO
2026;797268;Gaveteiro volante;1501;504,66;ATIVO
2026;492781;Armário de aço 2 portas;1601;1.676,14;ATIVO
2026;834054;Nobreak 1500VA;9001;1.161,29;ATIVO
2026;898693;Armário de aço 2 portas;1501;966,85;ATIVO
2026;314185;Monitor LED 24 polegadas;9002;775,36;ATIVO
2026;770667;Nobreak 1500VA;1201;598,81;ATIVO
2026;159108;Gaveteiro volante;1601;356,19;ATIVO
2026;234873;Monitor LED 24 polegadas;1501;853,57;Ativo
2026;646195;Longarina 3 lugares;1201;816,35;ATIVO
2026;169851;Longarina 3 lugares;1401;588,50;ATIVO
2026;915770;Mesa de escritório em L;1501;919,86;ATIVO
2026;686159;Mesa de escritório em L;1101;462,94;ATIVO
2026;267158;Mesa de escritório em L;1101;475,65;ATIVO
2026;716741;Notebook;1201;3.720,92;ATIVO
2026;00693553;Monitor LED 24 polegadas;9001;1210.95;Ativo
2026;00741317;Impressora multifuncional;9001;3.174,89;ATIVO
2026;00764721;Estação de trabalho;1701;2.888,66;ATIVO
2026;247996;Monitor LED 24 polegadas;1101;884.69;ATIVO
2026;823884;Estação de trabalho;1102;4.405,55;ATIVO
2026;244606;Cadeira giratória com braços;1102;784,20;ATIVO
2026;804005;Mesa de escritório em L;1501;827,45;ATIVO
2026;470665;Cadeira giratória com braços;1301;435,75;ATIVO
2026;749583;Mesa de escritório em L;1102;1.225,94;ATIVO
2026;404613;Cadeira giratória com braços;9002;277,64;Ativo
2026;782495;Armário de aço 2 portas;1201;910,99;ATIVO
2026;726841;Cadeira giratória com braços;1102;257,32;ATIVO
2026;917250;Cadeira giratória com braços;1401;593,88;ATIVO
2026;444793;Scanner de mesa;1201;2.059,67;ATIVO
2026;500594;Cadeira giratória com braços;1202;536,58;ATIVO
2026;647396;Gaveteiro volante;1202;537.24;ATIVO
2026;943721;Condicionador de ar split;1102;2.719,96;ATIVO
2026;536711;Impressora multifuncional;1102;1.929,90;ATIVO
2026;935431;Cadeira giratória com braços;1101;351,07;ATIVO
2026;969989;Mesa de escritório em L;1302;708,36;Ativo
2026;455252;Nobreak 1500VA;1601;695.81;ATIVO
2026;789049;Estação de trabalho;9001;2.922,99;ATIVO
2026;120081;Estação de trabalho;9001;3.863,41;ATIVO
2026;444242;Mesa de escritório em L;1301;668.90;ATIVO
2026;939656;Scanner de mesa;1102;2.249,43;ATIVO
2026;556910;Mesa de escritório em L;1201;711,26;ATIVO
2026;647.906;Nobreak 1500VA;9001;586,29;Ativo
2026;478276;Monitor LED 24 polegadas;1701;940,23;Ativo
2026;678040;Scanner de mesa;1201;1.530,92;ATIVO
2026;581682;Notebook;9001;5.779,09;ATIVO
2026;783081;Mesa de escritório em L;1301;677,49;ATIVO
2026;317832;Estação de trabalho;9001;2.571,41;ATIVO
2026;683455;Notebook;1401;3.148,20;ATIVO
2026;128951;Cadeira giratória com braços;1102;273,83;Ativo
2026;667621;Estação de trabalho;1701;3.539,90;Ativo
2026;278663;Armário de aço 2 portas;1501;1.038,68;ATIVO
2026;115330;Mesa de escritório em L;1201;763,41;Ativo
2026;482937;Condicionador de ar split;1201;3105.70;ATIVO
2026;403368;Impressora multifuncional;1102;2.971,52;ATIVO
2026;735805;Mesa de escritório em L;1701;385,24;ATIVO
2026;164923;Gaveteiro volante;9002;458.82;ATIVO
2026;893868;Cadeira giratória com braços;1701;292,28;Ativo
2026;258377;Monitor LED 24 polegadas;9002;804,94;ATIVO
2026;137863;Gaveteiro volante;1202;218.68;ATIVO
2026;541819;Notebook;9001;3.716,83;ATIVO
2026;366564;Nobreak 1500VA;1101;683,87;ATIVO
2026;854210;Monitor LED 24 polegadas;1601;577,14;Ativo
2026;278.213;Longarina 3 lugares;9002;556,35;ATIVO
2026;404244;Gaveteiro volante;1201;581.57;ATIVO
2026;121966;Gaveteiro volante;1102;326,13;Ativo
2026;554030;Monitor LED 24 polegadas;1401;828,44;Ativo
2026;616844;Cadeira giratória com braços;1101;515,02;ATIVO
2026;765599;Estação de trabalho;9001;3.151,52;ATIVO
2026;458837;Armário de aço 2 portas;9001;1.585,49;ATIVO
2026;878792;Notebook;1302;5.770,75;ATIVO
2026;224766;Condicionador de ar split;1201;2.855,48;Ativo
2026;816437;Estação de trabalho;1202;2.561,65;ATIVO
2026;407045;Armário de aço 2 portas;1601;936,96;ATIVO
2026;505130;Condicionador de ar split;9002;4.070,22;ATIVO
2026;00985426;Cadeira giratória com braços;9002;686,64;ATIVO
2026;252570;Impressora multifuncional;1601;3.495,78;ATIVO
2026;727465;Notebook;1401;6.175,90;ATIVO
2026;281.072;Mesa de escritório em L;1302;978,52;ATIVO
2026;782.188;Armário de aço 2 portas;1701;1.543,29;ATIVO
2026;615474;Monitor LED 24 polegadas;1701;967,84;ATIVO
2026;171756;Cadeira giratória com braços;1102;744.83;ATIVO
2026;346305;Monitor LED 24 polegadas;9002;1.035,72;ATIVO
2026;508091;Armário de aço 2 portas;1301;1.711,56;ATIVO
2026;411147;Longarina 3 lugares;1202;719,10;ATIVO
2026;733820;Cadeira giratória com braços;1302;348,84;Ativo
2026;158923;Mesa de escritório em L;1102;1.157,43;ATIVO
2026;286055;Estação de trabalho;9001;3.742,89;ATIVO
2026;435156;Estação de trabalho;9001;3.840,67;ATIVO
2026;955615;Condicionador de ar split;1502;3.519,57;ATIVO
2026;705206;Nobreak 1500VA;1101;725,29;ATIVO
2026;941789;Mesa de escritório em L;1101;806,89;ATIVO
2026;767252;Notebook;1601;4.414,68;ATIVO
2026;407.997;Notebook;9001;4.695,63;ATIVO
2026;613986;Condicionador de ar split;1205;2.337,18;ATIVO
2026;626034;Mesa de escritório em L;1301;882,96;ATIVO
2026;614218;Cadeira giratória com braços;1101;713,68;ATIVO
2026;343277;Estação de trabalho;1301;2.950,61;ATIVO
2026;319055;Cadeira giratória com braços;1301;801,72;ATIVO
2026;945113;Estação de trabalho;9001;3.665,04;ATIVO
2026;744968;Cadeira giratória com braços;1501;796,00;Ativo
2026;610861;Gaveteiro volante;9002;444,00;ATIVO
2026;572309;Cadeira giratória com braços;1401;341,06;ATIVO
2026;302149;Cadeira giratória com braços;1401;564,01;ATIVO
2026;997404;Nobreak 1500VA;9001;1.035,87;ATIVO
2026;670525;Cadeira giratória com braços;1101;280,77;Ativo
2026;201526;Gaveteiro volante;9002;313,54;ATIVO
2026;131351;Notebook;9001;4.119,03;ATIVO
2026;161669;Nobreak 1500VA;9002;426,45;ATIVO
2026;437037;Estação de trabalho;9001;3.148,61;ATIVO
2026;270293;Scanner de mesa;1101;1.788,75;ATIVO
2026;430227;Mesa de escritório em L;1302;975,50;ATIVO
2026;00230694;Mesa de escritório em L;1302;565,83;ATIVO
2026;957891;Notebook;1501;3.093,94;Ativo
2026;652051;Mesa de escritório em L;1501;1.236,85;ATIVO
2026;864508;Monitor LED 24 polegadas;1701;696.66;ATIVO
2026;540.626;Nobreak 1500VA;9001;769.05;ATIVO
2026;157997;Impressora multifuncional;9001;1.711,18;ATIVO
2026;880263;Estação de trabalho;1301;3.498,66;ATIVO
2026;460410;Cadeira giratória com braços;1301;344,07;ATIVO
2026;799125;Monitor LED 24 polegadas;9001;982,42;ATIVO
2026;981282;Mesa de escritório em L;1102;1422.98;Ativo
2026;568865;Armário de aço 2 portas;1201;1212.37;ATIVO
2026;347319;Estação de trabalho;9001;4.244,38;ATIVO
2026;262889;Monitor LED 24 polegadas;1102;1.166,92;ATIVO
2026;493771;Gaveteiro volante;1101;295,27;ATIVO
2026;378552;Cadeira giratória com braços;1301;358,35;ATIVO
2026;360787;Scanner de mesa;1102;1.815,46;ATIVO
2026;938704;Notebook;9001;4.629,92;ATIVO
2026;518179;Condicionador de ar split;1302;2.600,54;ATIVO
2026;345240;Mesa de escritório em L;1201;530,83;ATIVO
2026;933379;Impressora multifuncional;1701;3.138,38;ATIVO
2026;888363;Monitor LED 24 polegadas;1501;761.91;ATIVO
2026;436220;Cadeira giratória com braços;9002;525,44;ATIVO
2026;390844;Notebook;9002;3.740,09;ATIVO
2026;519025;Armário de aço 2 portas;1502;802,93;Ativo
2026;262027;Cadeira giratória com braços;1601;636,21;ATIVO
2026;657730;Impressora multifuncional;1101;1829.78;ATIVO
2026;189543;Monitor LED 24 polegadas;9001;658,06;ATIVO
2026;122367;Scanner de mesa;9001;1.440,27;ATIVO
2026;794165;Mesa de escritório em L;1501;1.174,48;ATIVO
2026;458556;Monitor LED 24 polegadas;1701;1.241,94;ATIVO
2026;639538;Cadeira giratória com braços;1601;657.00;ATIVO
2026;781263;Nobreak 1500VA;1101;764,42;ATIVO
2026;921288;Cadeira giratória com braços;1501;317,68;ATIVO
2026;958061;Cadeira giratória com braços;1401;723,34;ATIVO
2026;879439;Estação de trabalho;1201;2.458,25;Ativo
2026;200819;Armário de aço 2 portas;1201;1.284,73;Ativo
2026;00612546;Cadeira giratória com braços;1601;408,02;ATIVO
2026;742198;Gaveteiro volante;1601;539.08;Ativo
2026;00717492;Estação de trabalho;1302;3.410,00;Ativo
2026;00542571;Armário de aço 2 portas;1701;717,50;ATIVO
2026;685427;Gaveteiro volante;1202;490,88;ATIVO
2026;654505;Monitor LED 24 polegadas;1401;898,99;ATIVO
2026;824692;Cadeira giratória com braços;1601;272,23;ATIVO
2026;586.693;Longarina 3 lugares;1301;740.38;Ativo
2026;208849;Scanner de mesa;1501;1.159,22;ATIVO
2026;697945;Mesa de escritório em L;1202;1.133,03;Ativo
2026;707429;Armário de aço 2 portas;1501;641,63;ATIVO
2026;527324;Notebook;9001;5.628,70;ATIVO
2026;119906;Cadeira giratória com braços;9002;656,03;ATIVO
2026;468956;Cadeira giratória com braços;1401;695,92;ATIVO
2026;402969;Cadeira giratória com braços;1601;809,75;ATIVO
2026;937263;Gaveteiro volante;9002;240,97;ATIVO
2026;791018;Cadeira giratória com braços;1301;477,77;ATIVO
2026;734824;Nobreak 1500VA;1201;803,05;ATIVO
2026;120.389;Cadeira giratória com braços;1201;407,59;ATIVO
2026;535234;Mesa de escritório em L;1101;1.298,74;ATIVO
2026;598.041;Estação de trabalho;9001;3.325,94;ATIVO
2026;00419265;Condicionador de ar split;1601;2.956,25;ATIVO
2026;829292;Monitor LED 24 polegadas;1401;941,38;ATIVO
2026;303396;Nobreak 1500VA;1601;553,99;ATIVO
2026;114321;Scanner de mesa;1301;2.401,11;ATIVO
2026;527435;Longarina 3 lugares;9002;760,60;ATIVO
2026;729901;Estação de trabalho;9001;4.434,41;ATIVO
2026;883602;Longarina 3 lugares;1601;428,88;Ativo
2026;360349;Cadeira giratória com braços;1501;589,14;ATIVO
2026;202.354;Longarina 3 lugares;1301;447,75;ATIVO
2026;682693;Gaveteiro volante;1202;241,93;ATIVO
2026;944796;Monitor LED 24 polegadas;9002;929,98;Ativo
2026;708.349;Estação de trabalho;9001;3.186,47;ATIVO
2026;380949;Gaveteiro volante;1301;592.44;ATIVO
2026;970427;Scanner de mesa;1202;1095.04;ATIVO
2026;912256;Monitor LED 24 polegadas;1501;1.160,07;ATIVO
2026;978697;Notebook;9002;5.675,81;ATIVO
2026;653176;Estação de trabalho;1301;4.582,79;ATIVO
2026;578639;Cadeira giratória com braços;1701;574,48;ATIVO
2026;813848;Monitor LED 24 polegadas;1102;909.97;ATIVO
2026;490496;Notebook;9001;3.705,32;ATIVO
2026;00134744;Cadeira giratória com braços;9001;520,60;ATIVO
2026;919014;Nobreak 1500VA;1102;560,08;ATIVO
2026;603288;Gaveteiro volante;1301;323,36;Ativo
2026;962186;Estação de trabalho;1701;4.191,74;ATIVO
2026;943134;Impressora multifuncional;9002;3.492,08;ATIVO
2026;784561;Mesa de escritório em L;9001;431,44;ATIVO
2026;487505;Estação de trabalho;9002;4.844,21;Ativo
2026;651240;Cadeira giratória com braços;9002;570,74;ATIVO
2026;409920;Gaveteiro volante;1201;554,37;ATIVO
2026;488901;Nobreak 1500VA;1201;690,87;ATIVO
2026;111877;Gaveteiro volante;1302;232,94;Ativo
2026;161380;Notebook;9002;4446.42;ATIVO
2026;255155;Armário de aço 2 portas;1301;660,81;ATIVO
2026;139972;Monitor LED 24 polegadas;1101;1.117,81;ATIVO
2026;379081;Mesa de escritório em L;1302;1.337,40;ATIVO
2026;113781;Longarina 3 lugares;1601;487,27;ATIVO
2026;579548;Notebook;9001;4.002,94;Ativo
2026;689000;Gaveteiro volante;1102;534,07;ATIVO
2026;853107;Estação de trabalho;9001;2.425,55;ATIVO
2026;891738;Cadeira giratória com braços;1201;566,72;ATIVO
2026;698542;Nobreak 1500VA;9001;1.061,08;ATIVO
2026;630104;Estação de trabalho;9001;2.572,46;ATIVO
2026;00740263;Nobreak 1500VA;1101;958.88;ATIVO
2026;00997188;Estação de trabalho;1302;4.822,79;ATIVO
2026;964532;Monitor LED 24 polegadas;1101;1.131,82;ATIVO
2026;288190;Notebook;1701;3.888,38;Ativo
2026;709743;Estação de trabalho;1205;2.823,51;ATIVO
2026;476419;Estação de trabalho;9002;4.065,13;Ativo
2026;509239;Monitor LED 24 polegadas;9001;1.025,05;ATIVO
2026;253690;Armário de aço 2 portas;9002;1.537,16;ATIVO
2026;100932;Nobreak 1500VA;1302;412,93;ATIVO
2026;412116;Mesa de escritório em L;1302;946,71;ATIVO
2026;568577;Notebook;9001;2.847,64;ATIVO
2026;500273;Armário de aço 2 portas;1701;657,10;ATIVO
2026;00514992;Monitor LED 24 polegadas;9001;736,69;ATIVO
2026;00480267;Estação de trabalho;9001;3534.99;Ativo
2026;836403;Cadeira giratória com braços;1301;714,00;ATIVO
2026;813511;Estação de trabalho;1102;4.209,30;ATIVO
2026;611786;Notebook;9001;5.401,02;ATIVO
2026;789351;Estação de trabalho;1302;3.962,31;ATIVO
2026;731810;Longarina 3 lugares;1701;786,69;Ativo
2026;464.391;Scanner de mesa;9002;900,49;ATIVO
2026;771359;Impressora multifuncional;1501;1.140,66;ATIVO
2026;812711;Monitor LED 24 polegadas;9001;767.81;ATIVO
2026;654560;Monitor LED 24 polegadas;1202;937,55;ATIVO
2026;772011;Condicionador de ar split;1302;2.146,21;ATIVO
2026;471519;Armário de aço 2 portas;1501;1.256,02;ATIVO
2026;578518;Cadeira giratória com braços;9002;647,65;ATIVO
2026;982885;Cadeira giratória com braços;1302;503,22;ATIVO
2026;444898;Notebook;1501;4219.26;ATIVO
2026;741267;Estação de trabalho;1502;4.409,74;ATIVO
2026;315795;Mesa de escritório em L;9002;1.244,51;ATIVO
2026;413121;Monitor LED 24 polegadas;9001;713,93;ATIVO
2026;658955;Notebook;9001;4.243,56;ATIVO
2026;594787;Cadeira giratória com braços;1202;771,46;Ativo
2026;939069;Longarina 3 lugares;1401;426,35;ATIVO
2026;175314;Condicionador de ar split;1502;3.984,73;Ativo
2026;190968;Mesa de escritório em L;1502;856,19;ATIVO
2026;652.135;Nobreak 1500VA;1601;691,26;ATIVO
2026;297229;Estação de trabalho;9001;3.953,13;ATIVO
2026;333859;Cadeira giratória com braços;1201;253,08;ATIVO
2026;504524;Mesa de escritório em L;1601;546,16;Ativo
2026;506860;Estação de trabalho;1201;3.424,74;ATIVO
2026;313136;Mesa de escritório em L;1101;915,09;ATIVO
2026;740404;Estação de trabalho;1202;3.654,56;BAIXADO
2026;00568374;Estação de trabalho;9002;3.685,10;ATIVO
2026;236391;Cadeira giratória com braços;1701;573,98;ATIVO
2026;183129;Cadeira giratória com braços;1101;324,21;ATIVO
2026;803047;Monitor LED 24 polegadas;9002;1.189,50;ATIVO
2026;806282;Mesa de escritório em L;1205;744,81;ATIVO
2026;298727;Cadeira giratória com braços;1202;679,70;ATIVO
2026;660517;Monitor LED 24 polegadas;1501;677,47;ATIVO
2026;161905;Impressora multifuncional;1401;3.443,54;ATIVO
2026;466085;Notebook;9001;4.916,90;Ativo
2026;206.490;Cadeira giratória com braços;1101;514,77;ATIVO
2026;526521;Cadeira giratória com braços;1601;767,65;ATIVO
2026;814342;Mesa de escritório em L;1601;808,16;ATIVO
2026;422698;Cadeira giratória com braços;1102;516,14;ATIVO
2026;272654;Armário de aço 2 portas;1102;676,67;ATIVO
2026;385435;Gaveteiro volante;1101;550,43;ATIVO
2026;00769794;Cadeira giratória com braços;1102;695.69;ATIVO
2026;269849;Monitor LED 24 polegadas;9001;867,61;Ativo
2026;806242;Cadeira giratória com braços;1302;562,27;ATIVO
2026;378776;Cadeira giratória com braços;1701;765,27;ATIVO
2026;561953;Scanner de mesa;1601;1.935,69;ATIVO
2026;157282;Monitor LED 24 polegadas;1401;909,50;Ativo
2026;593456;Mesa de escritório em L;1302;566.23;ATIVO
2026;481907;Cadeira giratória com braços;1502;402,92;ATIVO
2026;279100;Impressora multifuncional;9002;1.299,25;ATIVO
2026;144060;Estação de trabalho;1101;3.214,02;BAIXADO
2026;743680;Estação de trabalho;1301;4.177,99;ATIVO
2026;703208;Condicionador de ar split;1502;3.664,85;ATIVO
2026;377724;Impressora multifuncional;1601;2.458,19;ATIVO
2026;480616;Monitor LED 24 polegadas;9001;578,93;Ativo
2026;594736;Cadeira giratória com braços;1101;518,71;Ativo
2026;667830;Cadeira giratória com braços;1601;732,16;Ativo
2026;717717;Cadeira giratória com braços;1101;472,30;ATIVO
2026;00696210;Monitor LED 24 polegadas;1601;720,24;ATIVO
2026;310033;Gaveteiro volante;9002;580.71;ATIVO
2026;685855;Longarina 3 lugares;1201;526,78;Ativo
2026;633971;Mesa de escritório em L;1701;881,42;ATIVO
2026;892473;Mesa de escritório em L;1502;1.241,52;Ativo
2026;290.523;Impressora multifuncional;1202;1.420,60;ATIVO
2026;231087;Monitor LED 24 polegadas;1501;929,43;ATIVO
2026;115983;Cadeira giratória com braços;1502;682,11;ATIVO
2026;211888;Nobreak 1500VA;9001;1.018,44;ATIVO
2026;901092;Cadeira giratória com braços;1201;778,86;ATIVO
2026;686069;Nobreak 1500VA;9002;568,33;Ativo
2026;867794;Mesa de escritório em L;1302;1447.58;ATIVO
2026;779980;Monitor LED 24 polegadas;9001;1.025,40;Ativo
2026;234156;Estação de trabalho;1202;3.527,46;ATIVO
2026;883109;Estação de trabalho;1401;3.821,85;ATIVO
2026;345453;Longarina 3 lugares;1202;450,29;Ativo
2026;752391;Cadeira giratória com braços;1201;791,34;ATIVO
2026;874479;Estação de trabalho;1102;3.250,62;ATIVO
2026;564617;Estação de trabalho;1401;2.572,28;ATIVO
2026;668115;Notebook;1201;4.582,77;ATIVO
2026;341382;Cadeira giratória com braços;1601;540,96;ATIVO
2026;379266;Armário de aço 2 portas;1502;1.084,07;ATIVO
2026;949158;Estação de trabalho;1501;4.479,04;ATIVO
2026;805381;Estação de trabalho;1401;3.674,63;ATIVO
2026;975187;Cadeira giratória com braços;1501;842,85;Ativo
2026;825022;Estação de trabalho;9001;2.815,42;Ativo
2026;298383;Armário de aço 2 portas;9002;705,09;ATIVO
2026;862669;Mesa de escritório em L;1202;1.290,96;ATIVO
2026;303190;Estação de trabalho;1301;3.577,69;ATIVO
2026;591292;Gaveteiro volante;1101;444,44;ATIVO
2026;518658;Armário de aço 2 portas;1601;966.00;ATIVO
2026;845463;Gaveteiro volante;1401;428,58;ATIVO
2026;970486;Mesa de escritório em L;1401;910,80;ATIVO
2026;614244;Gaveteiro volante;9001;227,72;ATIVO
2026;773090;Cadeira giratória com braços;1301;424,49;ATIVO
2026;931208;Monitor LED 24 polegadas;1401;1.162,45;ATIVO
2026;480806;Armário de aço 2 portas;1301;1.461,26;ATIVO
2026;988611;Nobreak 1500VA;1102;1.007,83;ATIVO
2026;161018;Monitor LED 24 polegadas;9001;946,21;ATIVO
2026;468631;Impressora multifuncional;1201;2.634,95;Ativo
2026;981936;Armário de aço 2 portas;1301;721,13;ATIVO
2026;787899;Monitor LED 24 polegadas;9001;602,96;ATIVO
2026;430923;Cadeira giratória com braços;1501;579.46;ATIVO
2026;831847;Notebook;9001;4.713,57;ATIVO
2026;472203;Gaveteiro volante;9002;471,01;Ativo
2026;792517;Cadeira giratória com braços;9002;456,50;ATIVO
2026;00319595;Gaveteiro volante;1201;490,29;ATIVO
2026;645567;Nobreak 1500VA;1502;780,36;ATIVO
2026;191.179;Monitor LED 24 polegadas;1302;597,61;ATIVO
2026;00707498;Cadeira giratória com braços;1501;454,61;ATIVO
2026;347840;Mesa de escritório em L;1101;565,17;ATIVO
2026;00763321;Notebook;1102;3.049,57;Ativo
2026;483900;Impressora multifuncional;9002;3.379,66;Ativo
2026;468281;Scanner de mesa;1201;1.100,80;BAIXADO
2026;891595;Monitor LED 24 polegadas;1701;911,08;ATIVO
2026;183963;Notebook;9001;2.739,91;ATIVO
2026;996515;Notebook;9001;4817.16;ATIVO
2026;733755;Monitor LED 24 polegadas;1701;1.125,57;ATIVO
2026;766.234;Monitor LED 24 polegadas;9001;583,14;ATIVO
2026;287042;Mesa de escritório em L;1101;1.398,71;ATIVO
2026;835118;Gaveteiro volante;1102;293,89;ATIVO
2026;383736;Condicionador de ar split;9002;4.474,11;ATIVO
2026;627196;Notebook;9002;2.771,21;Ativo
2026;555117;Monitor LED 24 polegadas;1302;808,20;ATIVO
2026;674301;Longarina 3 lugares;1501;989,56;ATIVO
2026;507.366;Impressora multifuncional;9002;2.846,50;ATIVO
2026;765.126;Nobreak 1500VA;9001;543,16;ATIVO
2026;666429;Cadeira giratória com braços;1201;580,25;ATIVO
2026;286021;Monitor LED 24 polegadas;1302;1.114,65;ATIVO
2026;00515624;Cadeira giratória com braços;1101;512,36;Ativo
2026;676611;Armário de aço 2 portas;1601;1.446,33;ATIVO
2026;517070;Armário de aço 2 portas;1501;866,12;ATIVO
2026;891527;Condicionador de ar split;1201;4.024,02;ATIVO
2026;531562;Mesa de escritório em L;1201;450,82;ATIVO
2026;889986;Longarina 3 lugares;1302;867,40;ATIVO
2026;566274;Notebook;9001;5.986,81;ATIVO
2026;475993;Notebook;9001;3048.34;ATIVO
2026;905520;Monitor LED 24 polegadas;1301;900,55;ATIVO
2026;927669;Gaveteiro volante;9002;408,16;ATIVO
2026;171316;Cadeira giratória com braços;1102;288,36;ATIVO
2026;779866;Mesa de escritório em L;1201;983,37;ATIVO
2026;00357840;Gaveteiro volante;1601;698,33;ATIVO
2026;808453;Mesa de escritório em L;1501;1.228,64;ATIVO
2026;470.296;Armário de aço 2 portas;1302;1.241,09;ATIVO
2026;426912;Armário de aço 2 portas;1501;1.065,01;ATIVO
2026;470523;Monitor LED 24 polegadas;1201;678,36;ATIVO
2026;574817;Notebook;1401;5.348,93;ATIVO
2026;394145;Condicionador de ar split;1501;2.436,00;Ativo
2026;495570;Monitor LED 24 polegadas;9001;1.006,79;ATIVO
2026;732645;Notebook;9001;4.763,80;ATIVO
2026;579058;Impressora multifuncional;1601;2977.27;ATIVO
2026;635445;Armário de aço 2 portas;9002;1.115,96;ATIVO
2026;243028;Monitor LED 24 polegadas;9001;1.126,02;ATIVO
2026;663171;Scanner de mesa;1202;972,03;ATIVO
2026;578988;Condicionador de ar split;1202;3.550,75;ATIVO
2026;900717;Monitor LED 24 polegadas;9001;1185.11;ATIVO
2026;834626;Impressora multifuncional;1201;2.481,17;ATIVO
2026;508973;Nobreak 1500VA;1101;910,68;ATIVO
2026;291682;Cadeira giratória com braços;1501;303,95;ATIVO
2026;661.262;Notebook;9001;3.642,94;ATIVO
2026;287953;Armário de aço 2 portas;1201;1588.56;ATIVO
2026;763374;Mesa de escritório em L;1301;1.112,06;ATIVO
2026;988364;Monitor LED 24 polegadas;1301;586,73;BAIXADO
2026;800729;Impressora multifuncional;1701;1.343,73;ATIVO
2026;376016;Cadeira giratória com braços;1601;768,96;ATIVO
2026;00213620;Mesa de escritório em L;1502;968,46;ATIVO
2026;00530759;Cadeira giratória com braços;1201;712,88;ATIVO
2026;929582;Gaveteiro volante;1101;371,07;ATIVO
2026;560571;Armário de aço 2 portas;9002;1.242,43;ATIVO
2026;340695;Condicionador de ar split;1501;2.088,24;ATIVO
2026;921554;Longarina 3 lugares;9002;721,85;ATIVO
2026;512678;Estação de trabalho;1201;4.584,84;ATIVO
2026;479084;Mesa de escritório em L;1102;745,95;ATIVO
2026;413326;Armário de aço 2 portas;1401;942,81;ATIVO
2026;780522;Monitor LED 24 polegadas;1102;945,01;Ativo
2026;552827;Gaveteiro volante;1301;592,05;Ativo
2026;427201;Estação de trabalho;1301;2.824,15;ATIVO
2026;642873;Condicionador de ar split;1101;3.765,64;ATIVO
2026;123912;Monitor LED 24 polegadas;1202;1.162,64;ATIVO
2026;985.341;Nobreak 1500VA;1101;749,39;ATIVO
2026;480009;Notebook;9002;4.478,17;ATIVO
2026;483997;Estação de trabalho;1401;2.920,26;ATIVO
